longitude,latitude
113.24980573506596,22.97033468225165
113.24657732967555,22.973089952897922
113.24461640347982,22.97603277000472
113.24417425535471,22.97884955603349
113.24442511134339,22.980685766979736
113.2446770217655,22.98166634388754
113.24508493076904,22.982363037551305
113.24629155968341,22.985368686588007
113.24632647573218,22.98654017885183
113.24606537450352,22.988690268081065
113.24570127877718,22.99093931658548
113.246474022988,22.992950401119224
113.2479056427941,22.994328658637617
113.24935519988904,22.99534599080823
113.24997999608078,22.99559176162913
113.25129049899847,22.996396108120063
113.2525789165023,22.99759922420105
113.25257883737147,22.998784711884657
113.2519760091271,22.999853428075195
113.25137719162832,23.00052430146157
113.24649046978129,23.00119683661928
113.2450065957407,23.00250834093528
113.24434751087489,23.004778364346784
113.24414738356332,23.006937429055707
113.24430421998441,23.009192455611483
113.24469501090736,23.011773339532475
113.24626569545885,23.01336359254807
113.24649064194433,23.01359547609975
113.24861709599968,23.014894666271168
113.25128424265225,23.015240962797144
113.25306843061188,23.016728799182474
113.25565094340274,23.02022932134163
113.25611966682027,23.020545982698167
113.25697003843723,23.022687670405833
113.25780345736912,23.02385975892024
113.25664910217536,23.02452202721235
113.25565966190766,23.02436952896639
113.25408947182505,23.02412725053978
113.25340374430421,23.024783207739276
113.25318675394766,23.0260787207257
113.2516378887021,23.03353396948966
113.2495290844797,23.04121914776113
113.24953797490848,23.042818458093592
113.25080431456918,23.04662854692527
113.2504823905231,23.047124409285097
113.249997530397,23.04737440797449
113.24960963725043,23.047549411258792
113.24875888214672,23.0474626005763
113.24500764724459,23.046643294965182
113.24003376046892,23.046088162519133
113.22835213852223,23.045567859888568
113.22041176432502,23.04456839485409
113.21570744273384,23.045177631440925
113.2091542306085,23.04567998248061
113.20635173639847,23.046009276755214
113.203878408162,23.0471664552186
113.19798460194347,23.053274287487646
113.19429573469803,23.056104318213066
113.19039824465496,23.05883276877373
113.18571120056484,23.060296114503984
113.18280306408488,23.060884716675886
113.17945296941446,23.06228606113588
113.17704045582512,23.064111849745746
113.17521699266048,23.065799748172132
113.17251767031972,23.070650638566498
113.17216992018268,23.07219533006996
113.17230110921832,23.073009231417508
113.17256151134168,23.074222206368756
113.17280388834351,23.07530720174046
113.17336788239763,23.076081931036434
113.17361127924116,23.076887046190837
113.17346397281493,23.077384560075302
113.17178873249115,23.079307603852
113.17171857073659,23.079771276170163
113.17200607835252,23.08017464649193
113.17281256839222,23.08029910832297
113.17599846627836,23.08014212148828
113.17802114582545,23.080485714885217
113.1805296087963,23.081663803058024
113.18392049196162,23.08386996191624
113.18638867995281,23.085476623539734
113.18828084054121,23.086530444625286
113.1898604783705,23.086747034030587
113.19993725097878,23.08654408777439
113.2000914749532,23.08653631826279
113.20013053157874,23.086534376532125
113.2002847548134,23.086526606307206
113.20164770153734,23.086459611175442
113.20290547275462,23.0861425277673
113.20346423157044,23.086220274451257
113.2039207134773,23.08825005276326
113.20386963355612,23.088414913278363
113.20393869555816,23.08887881370989
113.20424305757756,23.08957593876161
113.20497999823279,23.09015069833317
113.20715874750395,23.09099621650711
113.2074541052086,23.0911785195135
113.2078275305158,23.091756753571783
113.20778345137029,23.09212354408729
113.20676010879407,23.093016855162748
113.2066459488243,23.093240613086174
113.20673303170055,23.093654553411092
113.20775722017665,23.095088271758705
113.20780227101791,23.095162298123938
113.20780727667817,23.09517030114273
113.20782628921873,23.09533425686236
113.20791339600603,23.0953473618924
113.20791940281886,23.095356365746976
113.20794939051567,23.096092096793743
113.20793936514941,23.096286003232432
113.20790528207418,23.09689770503447
113.2075317988469,23.09719510573037
113.2074716806118,23.09784075988891
113.20754875658393,23.0981407335321
113.20775800312934,23.09834091690383
113.20852092277542,23.098598771548232
113.20992759659575,23.09872045093568
113.2106043637994,23.099028134743783
113.21086465117192,23.099205369653962
113.21101280481304,23.099440446656327
113.21139411074581,23.101334106561936
113.21136803674433,23.101998800235673
113.21119480636638,23.10250838622493
113.21076928237753,23.1030756495472
113.21046591463211,23.103342178295737
113.20850364223406,23.10247014141426
113.20739328572438,23.10227081807575
113.20649915851446,23.102240673301935
113.20279323197705,23.102342604527077
113.20271008473908,23.10282828621179
113.20267802761283,23.103020161546596
113.20143880703105,23.110311385251535
113.2010932896086,23.110722717355394
113.20096810133644,23.1108724743595
113.19991750638938,23.11212042413471
113.19988545724415,23.112159360828574
113.19987142700404,23.112306279733385
113.19986140506492,23.112416219756607
113.19984336590416,23.112609113858554
113.19979325729042,23.113141821013695
113.19977421664177,23.113334713663207
113.19956476198591,23.115559491072155
113.19930430738754,23.116653655867378
113.19925922857341,23.116842511414703
113.19867219700863,23.119312622981575
113.19864414758567,23.11942953307038
113.19862711757206,23.119500478490053
113.19860006960438,23.119617390067265
113.19844579697572,23.1202648934007
113.19840071729496,23.120452748752626
113.19793288619344,23.122422237684944
113.19710855266261,23.123758432850863
113.19835838122789,23.124518031815683
113.20436387634827,23.1245026841234
113.20519787861137,23.126025195327006
113.20625688307213,23.13153737570641
113.20711547522085,23.138967516237436
113.20732341479173,23.143754880439886
113.20634007131535,23.145215026574316
113.2063090284614,23.145260967695705
113.20615983595647,23.145275765838765
113.20312779019935,23.1455615403007
113.20306870885344,23.14556745543542
113.20293452379833,23.145580262606284
113.20287544221571,23.145585177844072
113.20257402433158,23.145613742648784
113.20238175648828,23.145632463646663
113.2005000851169,23.14580968692786
113.20030680559555,23.145828396607644
113.1981245865453,23.14603405972885
113.19801942854674,23.14604389617726
113.19793129649294,23.146043762223126
113.19756474518816,23.146045202425103
113.19743955623194,23.146045010816138
113.19736945025828,23.146044903362235
113.19724526225558,23.146044712746676
113.19333015969816,23.146054528137828
113.19327106511925,23.146054432474408
113.19313584844414,23.146054213325254
113.19307675356592,23.146055117041374
113.19275723973183,23.146054597412427
113.19257895199702,23.14605630581307
113.19256292611452,23.14605627964292
113.19238463783009,23.14605598816784
113.19206712281552,23.14605646718457
113.19199099906669,23.146056342091022
113.191872806641,23.14605714725563
113.19179668253933,23.146058021489033
113.19100438485438,23.146059709069334
113.19081006483496,23.146059385721813
113.1905796844589,23.146060001094185
113.19038536285288,23.146060675868704
113.18990556588652,23.146061870187058
113.18971124198876,23.146061543051335
113.18786413016085,23.14606639850315
113.18766979944756,23.14606706435916
113.18663202331916,23.14606827084649
113.18345738565976,23.147633070359824
113.18328407395536,23.147717728251916
113.18311677263166,23.147800397274814
113.18203872397655,23.14979668048071
113.1819605748448,23.149942482646487
113.18191448686828,23.15002836598691
113.1819054698433,23.150042344269995
113.1818683989342,23.150113249699146
113.1817221197266,23.150381880780365
113.18162994355852,23.15055264761703
113.18146763305053,23.15085423649723
113.18147059218622,23.151538973244897
113.18147158081464,23.151733898615433
113.18148244316335,23.154064006413172
113.1814834317904,23.15425893205729
113.18148342254135,23.154395878560837
113.18148441116821,23.15459080424125
113.18149921260517,23.157928531160124
113.18150020123015,23.158123457231564
113.18171946689844,23.15999512666358
113.18234346343804,23.161709585424866
113.18421858420915,23.164560828663372
113.18601659011233,23.166434269628184
113.18733476442785,23.167794035755584
113.18900148728198,23.169315306944924
113.19086749151425,23.170833866135073
113.19170982215,23.171588975018302
113.19242994790696,23.1722509066201
113.19252610400954,23.172242067225326
113.20170876342837,23.176156702492367
113.20191703512978,23.1764648838483
113.20409580593346,23.179734701599777
113.20375724673764,23.181262663472026
113.20328846820478,23.18336522855448
113.20268145182264,23.18608036923395
113.20268143720506,23.18629728875466
113.2029497221657,23.18755619907619
113.20360950718705,23.189279480904162
113.20361840334434,23.191001858971717
113.20363529802643,23.1929071831119
113.20364418196662,23.194810499425717
113.20314140238341,23.1962142893462
113.20205576426112,23.198233025919535
113.2012054494277,23.199967179218334
113.20084989285192,23.200711395500004
113.2001207623047,23.20192889105984
113.19953879131806,23.203778366911088
113.19871452647224,23.20454885953566
113.19687463501235,23.206417387353785
113.19582396687626,23.207220466104065
113.19416629394622,23.20836843065686
113.1925175778285,23.209521353495933
113.1908597935274,23.210669211958123
113.18962665633005,23.212010671506683
113.18818612846411,23.213538686179046
113.18785653845038,23.213987963606574
113.18695391080225,23.21525996215549
113.18592100194851,23.217169499767774
113.18571261514127,23.217551002712383
113.18136493522789,23.21773320718731
113.1813258627585,23.217770123789183
113.18130182199559,23.2177360922122
113.17895959036862,23.217833798228824
113.1720675182043,23.223448053370884
113.17287266846714,23.22857181535407
113.17264910898444,23.23069867610921
113.17064418360502,23.23351895688772
113.17112981300728,23.237597510901097
113.17091234145559,23.238571778426426
113.17112970795229,23.239144998075123
113.17377756737568,23.240095653876
113.17424622937428,23.24313952974772
113.1750966336565,23.245618307093824
113.17573062251903,23.248280623757218
113.17615621224262,23.251139494389136
113.17658981519128,23.254001384702466
113.17659874097717,23.255338976939704
113.17639026795564,23.25666917049748
113.17619081064161,23.25800737950372
113.17599134013781,23.259535530355915
113.17517464067254,23.26240011992175
113.1745763284723,23.265449063295645
113.17396800817603,23.2683120509254
113.17315228730449,23.2713735955597
113.1723366031875,23.273847321550416
113.17111216648419,23.276141334524763
113.16967236146024,23.27786710867139
113.16802215959328,23.279587484406363
113.1667808117276,23.279974023833113
113.16534010511951,23.28017324107177
113.16389038614807,23.280364445480657
113.16244067309864,23.280564651509447
113.16119033869565,23.28076223973899
113.16016641817171,23.28114520471163
113.15913348748488,23.281530157564177
113.1585173027091,23.28229778229617
113.15790109486443,23.283446299220017
113.15770062406665,23.284973483569274
113.15750116898691,23.286301729558943
113.15730170046349,23.287831919711113
113.1568939303835,23.288218052165202
113.15647714554443,23.288602169891504
113.15586100123414,23.28897992254416
113.15544423343229,23.28917509786545
113.15379426414133,23.28917906729954
113.15234468155684,23.289181427265287
113.15068676019952,23.289196432859804
113.14924523964166,23.289387805915148
113.14800409269843,23.289586556742133
113.14717866184957,23.289967002551506
113.14635421757474,23.290739349328597
113.14573813316096,23.29150706735205
113.14512204276939,23.292463738826253
113.14472229031423,23.293798680218774
113.14451385513742,23.29513994983615
113.14452277873296,23.29647459364615
113.14453172871082,23.2974233459668
113.14494835167767,23.29837379463017
113.1451566317972,23.29932588920643
113.1453648996104,23.30046993285712
113.14496519707501,23.301047090022646
113.14454846950618,23.301624221186117
113.1433594412643,23.302843876132982
113.14073807344839,23.305516806710504
113.1354941236438,23.30625433119482
113.13494731846767,23.30656442053878
113.12925138231758,23.3104572107235
113.12248813277466,23.317000975015443
113.11919938374817,23.310085138451637
113.1086839454235,23.309114304565426
113.10830070905612,23.309823863494938
113.10771026216398,23.31230183312993
113.1002425802287,23.305169133600785
113.10035666343278,23.304164441810872
113.10290915084624,23.303967478470017
113.10331731967922,23.30301191918349
113.1037165069404,23.3018604167164
113.10433276685085,23.300712027977408
113.10453289448776,23.299762388101357
113.10474101422409,23.298991705609236
113.10473205034829,23.29842285764994
113.10383785437128,23.297298726248425
113.10004544849632,23.292184645459646
113.092329870785,23.293712025438086
113.08753964826752,23.293538644171193
113.08634230258339,23.2929911002159
113.08504808966062,23.292393667454288
113.0835013214942,23.28901919960288
113.0806735445082,23.28773789796018
113.07710573874608,23.288701819967986
113.07599197544059,23.287397996900044
113.06677885815515,23.28673197980883
113.06636251724547,23.286349576423188
113.06615385038526,23.28616287694203
113.06594621060954,23.285588289987807
113.06594525107131,23.285019455362033
113.06594528998443,23.28445061985615
113.06635368714291,23.28406724595842
113.06717055772413,23.28253874223503
113.06799542295015,23.28139114993217
113.06881933555549,23.280054645563233
113.06985299515217,23.278713958719496
113.07004382818953,23.277375160110672
113.07046034791179,23.27623408005506
113.07066017474796,23.27489528089438
113.07106871750678,23.27375322301649
113.0714852589091,23.27260116924603
113.07209255608723,23.27164388883182
113.07270985901685,23.270689615968735
113.07353492133504,23.26993012274563
113.07435907094278,23.268402895153987
113.07518424002123,23.267065641426207
113.07580067796628,23.265531637343365
113.07640813036264,23.264197597415418
113.07660802877439,23.262669925214226
113.07659914244923,23.261144405555903
113.07639046225763,23.25962203180777
113.07638256204383,23.25828545638744
113.07616589238678,23.256764094191386
113.076156993297,23.255427523012955
113.07573951449882,23.254277200459274
113.07533201974672,23.25332681552882
113.07428124483285,23.25256489980456
113.07325645413309,23.252377828128946
113.07199801976952,23.25200607821372
113.0707556169169,23.252004265505164
113.069305602456,23.2516258588703
113.06806437400141,23.251443252118584
113.06682222237473,23.251252717353548
113.06557214425312,23.251260196916235
113.0647564392094,23.251260200935192
113.06392276949471,23.251642134882687
113.06309811711505,23.25203308441867
113.06248114072928,23.252409787311688
113.06123028409311,23.252985323083944
113.05999746781222,23.253561899626533
113.05875673742217,23.25413655359648
113.05771470522521,23.254521024199995
113.05648114260397,23.254338026377994
113.05523168213408,23.254147120369744
113.05398928933822,23.253773324453043
113.05294752014626,23.25358018265007
113.05212330775733,23.253590631715667
113.04806537956453,23.25593342887934
113.04590666634952,23.254555133758622
113.04466473937455,23.254561665734567
113.04363136989203,23.254176939246108
113.04300599172484,23.25380537796325
113.04218215729233,23.25323032189252
113.041556827639,23.252659856291576
113.03933369209301,23.253475513923235
113.03947322986548,23.25472780233111
113.04237235315018,23.257794468475595
113.04529865578603,23.26199902945691
113.04548094630158,23.26579848428966
113.04726959029324,23.265919869617555
113.04761942720003,23.27072771806971
113.04660983480284,23.270961638633068
113.04594937540968,23.271950663295442
113.04642690955016,23.276367382309044
113.04646165074736,23.278923555923186
113.04598467938322,23.280884935974637
113.04426579901194,23.283024828202482
113.04283337234405,23.28406853780145
113.04037581457148,23.284002894379164
113.03712853341543,23.285955697243605
113.0328744068143,23.2901406630229
113.03105163851082,23.29251251360824
113.03215434166185,23.292829677318284
113.03326506040756,23.293146857037968
113.03315232960425,23.294025885820165
113.03262279090075,23.295344816312518
113.03119882332878,23.298038603070506
113.03024458370825,23.29951559726093
113.02961045368363,23.300202018630173
113.02813396316948,23.300201809332172
113.02723972543455,23.30020113356323
113.0271449700821,23.30092818203516
113.02710093803391,23.303412621105277
113.02762211161341,23.30652742354413
113.02813436336696,23.309009433670994
113.02914103329701,23.312660881752873
113.0296622508049,23.315581792273264
113.03067005411461,23.317898645170732
113.0331965169133,23.318759156420473
113.03306576917281,23.32066399259036
113.03214534352047,23.3225807756569
113.03057396279823,23.3234784761302
113.02820412303771,23.3240963723242
113.02582550496828,23.324272551198465
113.02550354754305,23.323836513238376
113.02553851484303,23.322696705594176
113.02468821402975,23.3225300125693
113.02243036194538,23.32372481160623
113.01952271382412,23.325821310940867
113.01810729505439,23.327446877557882
113.01967892809549,23.329811896466172
113.0197217752559,23.32998373534839
113.01993005054292,23.330559016149103
113.02121560683342,23.333998631487027
113.02219628314317,23.33603345829853
113.02397640376077,23.338356084788845
113.02622419946461,23.339790762078884
113.02879408902042,23.342102537974426
113.03041798547598,23.344717804605413
113.03283165809194,23.347029272790344
113.0379715842845,23.35360960814351
113.03807524883527,23.354341212092002
113.03765832066055,23.355493921883504
113.03705092973937,23.356639082583918
113.0362172016898,23.357595827975306
113.03539247207324,23.358555574426177
113.03394259615676,23.35912393346814
113.03250176296054,23.359703332012007
113.03084367276803,23.35990441647585
113.0293930506102,23.35990409084623
113.02814291301311,23.359335423091586
113.02730952614142,23.358766707802225
113.02626783649274,23.357816640097766
113.02543450623496,23.357059005841666
113.0231509182829,23.35496658199302
113.02210135717377,23.35418960687887
113.0210070839362,23.3517201493715
113.0182722860151,23.34897437497099
113.01539900677726,23.34783878910426
113.01411444811566,23.346684743083685
113.01295958342419,23.34391471485041
113.01136210909495,23.343496470320893
113.00995589059197,23.344833297749364
113.00935683549758,23.346892600922686
113.00905282551909,23.347921269417544
113.0081239608949,23.349542661832082
113.00751696796847,23.351309076596227
113.00725363140641,23.35516402252645
113.00636169981549,23.356156470407477
113.00553757839879,23.356545852698954
113.00491177623589,23.356733688997487
113.00407875005094,23.356356272596926
113.0034540036352,23.35578827504523
113.00262098792702,23.355409868512115
113.00200420763174,23.35503081317645
113.00117118799253,23.354841373972736
113.000554375457,23.35503020166651
112.99972132407953,23.355420643993035
112.99910550005315,23.355798432350934
112.99807217111206,23.356191488113115
112.99703883389488,23.356762509104318
112.99599754044509,23.35714659659184
112.99496420739521,23.357719621036033
112.99413915307872,23.35791909105818
112.9933061404704,23.35792062699253
112.99248208232335,23.358112094573496
112.9916480713568,23.358114631201754
112.98999103007623,23.35773674646125
112.98854123771211,23.357359223184623
112.98709142147005,23.357170648893092
112.98584983834995,23.357177392461036
112.98460025892044,23.357372108475722
112.9835668766169,23.357945084110273
112.98274274600621,23.358525424222965
112.98190961523122,23.359473707160266
112.98150102481821,23.359859841020853
112.98129372694846,23.360239377143206
112.98130166034001,23.36081923226575
112.98130162243041,23.36138811372513
112.98131048949224,23.362910771629302
112.98131037448522,23.36463641731476
112.98131921620927,23.366539003998597
112.98153633950635,23.368252014072887
112.98132801920104,23.369022478888418
112.98111968639296,23.369972908217292
112.9807200356771,23.37073694188775
112.98051269732348,23.371695367121088
112.98010410025613,23.37207950024292
112.97968752884444,23.37246365501307
112.97927095566398,23.372839809337684
112.97885437958524,23.37322396003741
112.97823847989041,23.373798656100984
112.97792554474523,23.37409351546791
112.97629417290172,23.374116266160804
112.97521770694156,23.3764709291196
112.97545188661928,23.376755198700106
112.97609366548781,23.377058283356444
112.977318389635,23.37791355862951
112.97954851705165,23.379890645104883
112.97876719446563,23.38052782586056
112.97719657557641,23.38142725656095
112.97544250539796,23.38294706862958
112.97580817664696,23.384078804396317
112.97693621940125,23.385237318849303
112.97900201578224,23.38594314511331
112.9805994223987,23.386216381654236
112.98075482943155,23.38694579081409
112.98078071861615,23.387246660446944
112.9809371356688,23.38776810407018
112.98095504546454,23.388177978296074
112.98077266212191,23.388512459757077
112.98041689517194,23.38869648069985
112.97945325266974,23.388809306440354
112.97870683688971,23.389013466530308
112.97824642042838,23.389237777983396
112.97807300810331,23.38944125029887
112.97809889484982,23.389793112783483
112.9782901996494,23.390268469089317
112.97967924025112,23.39216305553445
112.97993931885678,23.392366252932643
112.98035585928716,23.392423012027486
112.98254316275224,23.392680470046333
112.98309919686577,23.392756797012268
112.98337621009804,23.392886946582937
112.98363726776196,23.393184114609735
112.98369803186507,23.39349887891996
112.98358439238564,23.394113114437687
112.9833760637445,23.395078574149085
112.98299435470389,23.395922572975056
112.98158819942158,23.397503499266843
112.98084175360755,23.398468555273
112.9804510680765,23.399267581060908
112.98045103959505,23.399694511321968
112.98064231036432,23.400586799856992
112.98108471405467,23.401274377261792
112.98157993920547,23.401821818529186
112.98328987884692,23.402378631429386
112.98401030228051,23.40282340393373
112.9844527108131,23.40319701783193
112.98479147287935,23.40375291265204
112.98505147962094,23.404811964413557
112.98531252200713,23.405276106780974
112.98568518833059,23.405425961951973
112.98612861572536,23.40536963507568
112.98679626061237,23.405054670668626
112.98733436193032,23.40477508936494
112.98785550811743,23.404700525380814
112.98847229612079,23.404848635200803
112.98871442108555,23.40499787834753
112.98889674704051,23.405332273473498
112.98910594671626,23.406113517488606
112.98932213120484,23.406745763897877
112.99006939761365,23.40763735897759
112.9906243830778,23.408044611066515
112.99104985645363,23.408081312598313
112.99170053077967,23.407988348628756
112.99242992045124,23.40791514105317
112.99331574283843,23.407918444531628
112.99393152173283,23.40809454283756
112.99497276050036,23.40847031491819
112.99579777021883,23.40892373388202
112.99475642992118,23.41005473332371
112.99396623476333,23.410506071488093
112.99286415819496,23.410957358801674
112.99317693613442,23.412443185829115
112.99216152841453,23.4131821669856
112.99019952756456,23.413648062260602
112.98869768191133,23.416886150128388
112.98886302414776,23.417880508165055
112.98869756738176,23.41859590883717
112.98743896430751,23.42002851792104
112.98563339607583,23.419969972621715
112.98527764841275,23.420137019827838
112.98465282631105,23.420714817516412
112.98403695645553,23.42148055975465
112.98342007393578,23.422435276690827
112.98301243668504,23.423579340878398
112.98259582894701,23.4247294310033
112.98239544522613,23.42606885185165
112.98177952335037,23.42740351201207
112.98137186634355,23.428735552313867
112.98096319766684,23.430265571006323
112.98034726547601,23.431600228259715
112.97973139179244,23.431986999727478
112.97930585021507,23.43237120664879
112.97868996845371,23.432749971342254
112.97828134932713,23.433323100116105
112.97745715309992,23.434091417973868
112.97756856597653,23.43710473322587
112.98344064371264,23.442662726716556
112.98386293105037,23.44592910878736
112.98261328491985,23.446823749666304
112.98118131105743,23.44698899318352
112.97989587951707,23.445979904852027
112.97734479226985,23.44528146867051
112.97457535204484,23.444547570995823
112.9734123268894,23.44423993656273
112.97253545277354,23.441826698673147
112.97090413151989,23.43877165223365
112.96896868939172,23.436745286863292
112.96673801394255,23.436335459318222
112.96499362536848,23.436502150551725
112.96275382501143,23.43506626317825
112.96113999357243,23.433039711133496
112.95936058231972,23.431155497144726
112.95822415733105,23.42912061566818
112.95504758469048,23.428721467789806
112.95395364812923,23.430199896253328
112.95335521439983,23.432405036767715
112.9533978985478,23.435332580671965
112.95406679865376,23.438105670126586
112.95522129194657,23.440583620112672
112.95606260577163,23.443940206358857
112.95673939403123,23.447154205471723
112.95851000164802,23.44859765558245
112.96042810896184,23.449302716573197
112.96166032001531,23.44895057329948
112.96310980805859,23.44853782489323
112.96438573664223,23.448961400465535
112.96647789033538,23.45083758159263
112.96777952801536,23.45272584194983
112.96842225722497,23.45518483727657
112.96882988289812,23.455683664293662
112.96946371429182,23.45682080051234
112.96946370390889,23.45697678611327
112.97053981196996,23.46174735675662
112.97016588149425,23.464366181122944
112.96991459623976,23.466160735626556
112.97001027087686,23.46627645937493
112.97189399881897,23.46595919290271
112.9735513033787,23.467445362749206
112.97406353879369,23.46780986800783
112.97458475650724,23.46790936389269
112.97529634738592,23.467568340636916
112.97923674193382,23.467411861022626
112.98226619007815,23.466452963126457
112.98402791057254,23.467309630317953
112.98610247919665,23.468308317054746
112.98810725476396,23.469449174152086
112.98975643720429,23.46826226790927
112.99131892934125,23.466922627752663
112.99273393385788,23.465733419469256
112.99605011352938,23.46451842343738
112.99938316103878,23.46462228050856
113.00157029642479,23.465388589410782
113.00644886213921,23.467391756858376
113.00715243585637,23.46666671574627
113.01058967179279,23.463127833140444
113.01141473147327,23.464356310374082
113.00908862956472,23.467031938506654
113.00878465203816,23.46760679260844
113.01352420826247,23.46829685055044
113.0138979168624,23.46850075345807
113.01445291015706,23.470176023580777
113.0126739776176,23.470445154166416
113.0126908411201,23.47160001916991
113.02097277805983,23.475372246521164
113.02213608419684,23.474009147614748
113.02317780483035,23.472785400331308
113.03223273983947,23.47407180770674
113.03251983813304,23.474874043079947
113.03325753263556,23.4769470925414
113.03751143888522,23.476592007633613
113.04338905366691,23.472443306400447
113.04466580049022,23.472801618103226
113.04526429808932,23.47296637856632
113.04763750273337,23.473345613727815
113.05037905696354,23.47440233166306
113.05483311923236,23.47839223205057
113.05566925435122,23.48055271424471
113.0555265127436,23.481021918963858
113.05558735495342,23.481511789308087
